gene,location,confidence
OXNAD1,Mitochondria,0.0
PCCA,Mitochondria,0.0
PEO1,Mitochondria,0.0
PHKA1,Mitochondria,0.0
PPP1R13B,Mitochondria,0.0
PTRH1,Mitochondria,0.0
RMDN1,Mitochondria,0.0
ROMO1,Mitochondria,0.0
SDHD,Mitochondria,0.0
SIPA1L1,Mitochondria,0.0
TIMM22,Mitochondria,0.0
TMEM14C,Mitochondria,0.0
TRMT5,Mitochondria,0.0
HACL1,Peroxisome,3.0
SCP2,Peroxisome,3.0
ABCD1,Peroxisome,3.0
ABCD3,Peroxisome,3.0
AGPS,Peroxisome,3.0
CAT,Peroxisome,3.0
HSD17B4,Peroxisome,3.0
PEX11B,Peroxisome,3.0
ACOX1,Peroxisome,2.0
FAR1,Peroxisome,2.0
GUSB,Peroxisome,2.0
NAGLU,Peroxisome,2.0
NEU1,Peroxisome,2.0
PEX14,Peroxisome,2.0
SLC25A17,Peroxisome,2.0
ACAA1,Peroxisome,1.0
DECR2,Peroxisome,1.0
GNPAT,Peroxisome,1.0
PKD2,Peroxisome,1.0
TYSND1,Peroxisome,1.0
AMACR,Peroxisome,0.0
PEX12,Peroxisome,0.0
STIM2,Peroxisome,0.0
TMEM120A,Peroxisome,0.0
TMEM56,Peroxisome,0.0
ABCB1,Plasma membrane,7.0
ABCC2,Plasma membrane,6.0
ADAM17,Plasma membrane,7.0
ADCY6,Plasma membrane,7.0
ADCY9,Plasma membrane,7.0
AIDA,Plasma membrane,3.0
ALDH3B1,Plasma membrane,3.0
ALDOA,Plasma membrane,3.0
ALDOC,Plasma membrane,3.0
ANTXR1,Plasma membrane,7.0
ANXA2,Plasma membrane,3.0
AP2B1,Plasma membrane,3.0
ARF6,Plasma membrane,3.0
ARL13B,Plasma membrane,3.0
ATP1A1,Plasma membrane,8.0
ATP1B1,Plasma membrane,8.0
AXL,Plasma membrane,7.0
BCAM,Plasma membrane,7.0
BSG,Plasma membrane,7.0
CALM1,Plasma membrane,3.0
CD109,Plasma membrane,7.0
CD151,Plasma membrane,6.0
CD276,Plasma membrane,7.0
CD55,Plasma membrane,8.0
CD58,Plasma membrane,7.0
CD59,Plasma membrane,7.0
CD97,Plasma membrane,7.0
CD99,Plasma membrane,3.0
CDC42,Plasma membrane,3.0
CDH10,Plasma membrane,7.0
CLDND1,Plasma membrane,6.0
CLIC4,Plasma membrane,3.0
CLMP,Plasma membrane,4.0
CNNM3,Plasma membrane,8.0
CNP,Plasma membrane,3.0
CPM,Plasma membrane,7.0
CSNK1G3,Plasma membrane,3.0
CXCR4,Plasma membrane,4.0
DAG1,Plasma membrane,7.0
DSC2,Plasma membrane,7.0
EBF2,Plasma membrane,3.0
ENG,Plasma membrane,7.0
EPHA2,Plasma membrane,7.0
EPHB4,Plasma membrane,7.0
EPS15,Plasma membrane,3.0
F3,Plasma membrane,7.0
FAM49B,Plasma membrane,3.0
FARP1,Plasma membrane,3.0
FIBP,Plasma membrane,3.0
FOLR1,Plasma membrane,7.0
GAS1,Plasma membrane,5.0
GNA11,Plasma membrane,3.0
GNA13,Plasma membrane,3.0
GNAI1,Plasma membrane,3.0
GNAI3,Plasma membrane,3.0
GNG12,Plasma membrane,3.0
GNG5,Plasma membrane,3.0
GOLGA7,Plasma membrane,3.0
GPR64,Plasma membrane,7.0
HLA-B,Plasma membrane,7.0
IGF1R,Plasma membrane,7.0
IGSF3,Plasma membrane,7.0
IGSF8,Plasma membrane,8.0
IL1RAP,Plasma membrane,7.0
INSR,Plasma membrane,7.0
ITFG3,Plasma membrane,5.0
ITGA1,Plasma membrane,7.0
ITGA2,Plasma membrane,7.0
ITGA5,Plasma membrane,7.0
ITGA6,Plasma membrane,7.0
ITGAV,Plasma membrane,7.0
JAK1,Plasma membrane,3.0
KIRREL,Plasma membrane,7.0
KITLG,Plasma membrane,7.0
KRAS,Plasma membrane,3.0
LIN7C,Plasma membrane,3.0
LRP6,Plasma membrane,4.0
LRRC57,Plasma membrane,3.0
LRRC8A,Plasma membrane,5.0
LYPD3,Plasma membrane,8.0
MARCKSL1,Plasma membrane,3.0
MFI2,Plasma membrane,8.0
MPP6,Plasma membrane,3.0
MSLN,Plasma membrane,7.0
MYO1E,Plasma membrane,3.0
NPR3,Plasma membrane,7.0
NPTN,Plasma membrane,7.0
NRAS,Plasma membrane,3.0
ORAI1,Plasma membrane,3.0
PHLDA2,Plasma membrane,3.0
PHLDA3,Plasma membrane,3.0
PLXNA1,Plasma membrane,7.0
PLXNB2,Plasma membrane,7.0
PLXND1,Plasma membrane,7.0
PODXL2,Plasma membrane,7.0
PRNP,Plasma membrane,8.0
PROCR,Plasma membrane,7.0
PTGFRN,Plasma membrane,7.0
PTP4A1,Plasma membrane,3.0
PTPRF,Plasma membrane,7.0
PTPRJ,Plasma membrane,7.0
RAB35,Plasma membrane,3.0
RAB6A,Plasma membrane,3.0
RAC1,Plasma membrane,3.0
RALB,Plasma membrane,3.0
RAP1A,Plasma membrane,3.0
RAP1B,Plasma membrane,3.0
RAP2B,Plasma membrane,3.0
RAP2C,Plasma membrane,3.0
RHBDF2,Plasma membrane,8.0
RHOB,Plasma membrane,3.0
RHOF,Plasma membrane,3.0
ROR2,Plasma membrane,7.0
RRAS,Plasma membrane,3.0
RRAS2,Plasma membrane,3.0
RTN4RL2,Plasma membrane,4.0
S100A10,Plasma membrane,3.0
SDC1,Plasma membrane,4.0
SH3BP4,Plasma membrane,3.0
SLC12A7,Plasma membrane,7.0
SLC1A4,Plasma membrane,6.0
SLC29A1,Plasma membrane,8.0
SLC29A2,Plasma membrane,7.0
SLC39A6,Plasma membrane,7.0
SLC43A3,Plasma membrane,7.0
SLC6A9,Plasma membrane,6.0
SLC7A11,Plasma membrane,3.0
SNAP25,Plasma membrane,3.0
SNTB2,Plasma membrane,3.0
SNX33,Plasma membrane,3.0
STEAP3,Plasma membrane,3.0
STOM,Plasma membrane,3.0
STX3,Plasma membrane,3.0
STXBP2,Plasma membrane,3.0
STXBP3,Plasma membrane,3.0
TBC1D10B,Plasma membrane,3.0
TENM3,Plasma membrane,4.0
TGFBR3,Plasma membrane,7.0
TMBIM1,Plasma membrane,3.0
TMEM132A,Plasma membrane,7.0
TMEM2,Plasma membrane,5.0
TNFRSF10A,Plasma membrane,4.0
TSPAN4,Plasma membrane,6.0
VASN,Plasma membrane,7.0
AGFG1,Plasma membrane,3.0
BCL2L12,Plasma membrane,3.0
C2CD5,Plasma membrane,3.0
CASK,Plasma membrane,3.0
CHMP6,Plasma membrane,3.0
COTL1,Plasma membrane,3.0
CSF2RA,Plasma membrane,7.0
CYBRD1,Plasma membrane,3.0
CYSTM1,Plasma membrane,3.0
DMD,Plasma membrane,3.0
DMD,Plasma membrane,2.0
DSTN,Plasma membrane,3.0
EPS15L1,Plasma membrane,3.0
INPP5A,Plasma membrane,3.0
LLGL2,Plasma membrane,3.0
MYADM,Plasma membrane,5.0
PIEZO1,Plasma membrane,5.0
PLD2,Plasma membrane,3.0
PLSCR3,Plasma membrane,3.0
PPP3CA,Plasma membrane,3.0
PTP4A2,Plasma membrane,3.0
RAB22A,Plasma membrane,3.0
RHOA,Plasma membrane,3.0
RHOG,Plasma membrane,3.0
ROR1,Plasma membrane,7.0
SLC19A2,Plasma membrane,7.0
SLC1A3,Plasma membrane,6.0
SLC20A1,Plasma membrane,3.0
SLC31A1,Plasma membrane,4.0
SLC7A1,Plasma membrane,6.0
SPAG1,Plasma membrane,3.0
SQSTM1,Plasma membrane,3.0
STON2,Plasma membrane,3.0
STX2,Plasma membrane,3.0
TFPI,Plasma membrane,7.0
TIMP1,Plasma membrane,6.0
TM4SF1,Plasma membrane,4.0
UBE4A,Plasma membrane,3.0
ADAM15,Plasma membrane,6.0
AGAP3,Plasma membrane,2.0
ALPL,Plasma membrane,6.0
AP2A2,Plasma membrane,2.0
AP2S1,Plasma membrane,2.0
ATP11A,Plasma membrane,2.0
ATP7A,Plasma membrane,2.0
ATP7B,Plasma membrane,2.0
BANF1,Plasma membrane,2.0
C10orf76,Plasma membrane,2.0
CAB39,Plasma membrane,2.0
CD70,Plasma membrane,6.0
CELSR2,Plasma membrane,6.0
CFL1,Plasma membrane,2.0
CLN5,Plasma membrane,4.0
CLSTN1,Plasma membrane,3.0
CNNM2,Plasma membrane,8.0
CPD,Plasma membrane,6.0
EFNA1,Plasma membrane,7.0
EMP3,Plasma membrane,6.0
EPHA5,Plasma membrane,6.0
EPN2,Plasma membrane,2.0
ERCC4,Plasma membrane,2.0
FARP2,Plasma membrane,2.0
FMNL1,Plasma membrane,2.0
GOLGA1,Plasma membrane,2.0
HLA-C,Plasma membrane,6.0
IGFBP7,Plasma membrane,2.0
IL10RB,Plasma membrane,6.0
KCTD10,Plasma membrane,2.0
KIAA0319L,Plasma membrane,4.0
KIDINS220,Plasma membrane,4.0
LRRC1,Plasma membrane,2.0
MARVELD1,Plasma membrane,2.0
MGRN1,Plasma membrane,2.0
MICB,Plasma membrane,6.0
NOS1AP,Plasma membrane,2.0
NUP155,Plasma membrane,2.0
PIP4K2B,Plasma membrane,2.0
PLP2,Plasma membrane,4.0
PPAP2C,Plasma membrane,5.0
PRSS8,Plasma membrane,4.0
RAB20,Plasma membrane,2.0
RAB33B,Plasma membrane,2.0
RAB8B,Plasma membrane,2.0
RASA3,Plasma membrane,2.0
SIPA1L3,Plasma membrane,2.0
SLC26A2,Plasma membrane,5.0
SLC26A6,Plasma membrane,5.0
SLC38A10,Plasma membrane,2.0
SLC43A2,Plasma membrane,3.0
SNTB1,Plasma membrane,2.0
STEAP4,Plasma membrane,8.0
TMEM237,Plasma membrane,2.0
TNFAIP1,Plasma membrane,2.0
TTC1,Plasma membrane,2.0
TYK2,Plasma membrane,2.0
UBL3,Plasma membrane,2.0
UBTD2,Plasma membrane,2.0
UNC5B,Plasma membrane,6.0
USO1,Plasma membrane,2.0
VRK1,Plasma membrane,2.0
XPR1,Plasma membrane,2.0
ADAM9,Plasma membrane,5.0
ALCAM,Plasma membrane,5.0
ANXA6,Plasma membrane,1.0
AP2A1,Plasma membrane,1.0
ASNA1,Plasma membrane,1.0
ATP11C,Plasma membrane,1.0
C18orf32,Plasma membrane,1.0
CDC42SE2,Plasma membrane,1.0
CHPT1,Plasma membrane,2.0
DLG3,Plasma membrane,1.0
DNASE1L1,Plasma membrane,2.0
EPN1,Plasma membrane,1.0
ESYT2,Plasma membrane,1.0
GPR107,Plasma membrane,5.0
GPR126,Plasma membrane,5.0
GTF2I,Plasma membrane,1.0
HPCAL1,Plasma membrane,1.0
HRAS,Plasma membrane,1.0
INF2,Plasma membrane,1.0
ITPRIP,Plasma membrane,4.0
LLGL1,Plasma membrane,1.0
LPL,Plasma membrane,3.0
LRRC8D,Plasma membrane,1.0
LTBR,Plasma membrane,5.0
MCPH1,Plasma membrane,1.0
MICA,Plasma membrane,5.0
OSBPL9,Plasma membrane,1.0
PIEZO2,Plasma membrane,2.0
PPAP2B,Plasma membrane,5.0
PTPN3,Plasma membrane,1.0
PTPRA,Plasma membrane,5.0
RAB27A,Plasma membrane,1.0
RAB34,Plasma membrane,1.0
RAI14,Plasma membrane,1.0
RALBP1,Plasma membrane,1.0
RDH14,Plasma membrane,1.0
RHEB,Plasma membrane,1.0
SLC16A6,Plasma membrane,3.0
TIMP2,Plasma membrane,1.0
TMC6,Plasma membrane,1.0
TSPAN9,Plasma membrane,4.0
ULBP3,Plasma membrane,6.0
UNC50,Plasma membrane,1.0
USP33,Plasma membrane,1.0
WNT5A,Plasma membrane,4.0
APPL1,Plasma membrane,0.0
C2CD2,Plasma membrane,0.0
CADM4,Plasma membrane,4.0
CAV1,Plasma membrane,0.0
CDCA3,Plasma membrane,0.0
CTDSPL,Plasma membrane,0.0
CTNNAL1,Plasma membrane,0.0
DDAH2,Plasma membrane,0.0
FAM177A1,Plasma membrane,0.0
FRMD8,Plasma membrane,0.0
GK5,Plasma membrane,0.0
GNPTG,Plasma membrane,3.0
ISOC1,Plasma membrane,0.0
LMNA,Plasma membrane,1.0
LMNB1,Plasma membrane,0.0
LRRC8E,Plasma membrane,0.0
LTBP3,Plasma membrane,3.0
MFSD10,Plasma membrane,0.0
MON1A,Plasma membrane,0.0
MUC16,Plasma membrane,4.0
MYO1A,Plasma membrane,0.0
NOTCH1,Plasma membrane,4.0
OSBPL5,Plasma membrane,0.0
PXN,Plasma membrane,0.0
RAB31,Plasma membrane,0.0
RAB3A,Plasma membrane,0.0
RAB3D,Plasma membrane,0.0
RHBDD2,Plasma membrane,0.0
RMND5A,Plasma membrane,0.0
RND3,Plasma membrane,0.0
SERPINE2,Plasma membrane,3.0
SLC52A2,Plasma membrane,1.0
SPDL1,Plasma membrane,0.0
SYNE2,Plasma membrane,0.0
TLDC1,Plasma membrane,0.0
TMEM230,Plasma membrane,0.0
TMEM30A,Plasma membrane,4.0
TRIM23,Plasma membrane,0.0
UFC1,Plasma membrane,0.0
USP19,Plasma membrane,0.0
VCP,Plasma membrane,0.0
YDJC,Plasma membrane,0.0
COBL,Cytoskeleton,3.0
MYL12B,Cytoskeleton,3.0
MYO18A,Cytoskeleton,3.0
PPP1R18,Cytoskeleton,3.0
ACTN4,Cytoskeleton,3.0
CORO1B,Cytoskeleton,3.0
CORO2A,Cytoskeleton,3.0
CSRP2,Cytoskeleton,3.0
CTTN,Cytoskeleton,3.0
DBNL,Cytoskeleton,3.0
GOLGA3,Cytoskeleton,3.0
MPDZ,Cytoskeleton,3.0
MYL6,Cytoskeleton,3.0
MYL6B,Cytoskeleton,3.0
SH3BGRL3,Cytoskeleton,3.0
SIPA1,Cytoskeleton,3.0
SPTBN1,Cytoskeleton,3.0
SPTBN1,Cytoskeleton,2.0
TJP1,Cytoskeleton,3.0
TJP2,Cytoskeleton,3.0
ACTA1,Cytoskeleton,2.0
ARL1,Cytoskeleton,2.0
BMP2K,Cytoskeleton,2.0
CORO1C,Cytoskeleton,2.0
DNMBP,Cytoskeleton,2.0
ERCC5,Cytoskeleton,2.0
HEBP1,Cytoskeleton,2.0
KANK1,Cytoskeleton,2.0
KANK2,Cytoskeleton,2.0
MICAL3,Cytoskeleton,2.0
MPP5,Cytoskeleton,2.0
MYPN,Cytoskeleton,2.0
PCMT1,Cytoskeleton,2.0
PLS1,Cytoskeleton,2.0
PRKCDBP,Cytoskeleton,2.0
PTRF,Cytoskeleton,2.0
SHC1,Cytoskeleton,2.0
SPTBN2,Cytoskeleton,2.0
TIMM8A,Cytoskeleton,2.0
ABLIM1,Cytoskeleton,1.0
ACTB,Cytoskeleton,1.0
ADCK4,Cytoskeleton,1.0
AIF1L,Cytoskeleton,1.0
CAV1,Cytoskeleton,1.0
CSRP1,Cytoskeleton,1.0
EFHD2,Cytoskeleton,1.0
ERCC1,Cytoskeleton,1.0
GOLPH3,Cytoskeleton,1.0
HIP1,Cytoskeleton,1.0
HSPA12A,Cytoskeleton,1.0
IQGAP1,Cytoskeleton,1.0
KIAA0754,Cytoskeleton,1.0
MYH14,Cytoskeleton,1.0
PPP1R9B,Cytoskeleton,1.0
REPS1,Cytoskeleton,1.0
WDR1,Cytoskeleton,1.0
ACTG1,Cytoskeleton,0.0
AKAP2,Cytoskeleton,0.0
FLOT1,Cytoskeleton,0.0
FLOT2,Cytoskeleton,0.0
GCC1,Cytoskeleton,0.0
GOPC,Cytoskeleton,0.0
HSD17B7,Cytoskeleton,0.0
MYL3,Cytoskeleton,0.0
NEXN,Cytoskeleton,0.0
NT5C,Cytoskeleton,0.0
PNKD,Cytoskeleton,0.0
SPECC1,Cytoskeleton,0.0
SYAP1,Cytoskeleton,0.0
TFCP2,Cytoskeleton,0.0
UTRN,Cytoskeleton,0.0
YIPF4,Cytoskeleton,0.0
NUP93,Nucleus,3.0
NUP160,Nucleus,3.0
NUP205,Nucleus,3.0
NUPL1,Nucleus,3.0
NUP43,Nucleus,2.0
MME,Plasma membrane,5.0
SEMA4D,Plasma membrane,4.0
CD101,Plasma membrane,4.0
ICAM2,Plasma membrane,4.0
ITGAE,Plasma membrane,4.0
LAMP1,Plasma membrane,4.0
LAMP2,Plasma membrane,4.0
SEMA7A,Plasma membrane,4.0
PVRL1,Plasma membrane,4.0
PVRL3,Plasma membrane,4.0
LIFR,Plasma membrane,4.0
ITGAL,Plasma membrane,4.0
ITGAM,Plasma membrane,4.0
ITGAX,Plasma membrane,4.0
TNFRSF1A,Plasma membrane,4.0
IL1R1,Plasma membrane,4.0
IL1R2,Plasma membrane,4.0
IL2RB,Plasma membrane,4.0
IL3RA,Plasma membrane,4.0
IL4R,Plasma membrane,4.0
IL5RA,Plasma membrane,4.0
CSF2RB,Plasma membrane,4.0
IL2RG,Plasma membrane,4.0
PROM1,Plasma membrane,4.0
FLT3,Plasma membrane,4.0
MST1R,Plasma membrane,4.0
CD14,Plasma membrane,4.0
PDGFRB,Plasma membrane,4.0
THBD,Plasma membrane,4.0
ACE,Plasma membrane,4.0
CDH5,Plasma membrane,4.0
SLAMF1,Plasma membrane,4.0
CD40LG,Plasma membrane,5.0
ADAM8,Plasma membrane,4.0
BST1,Plasma membrane,4.0
KIR2DL3,Plasma membrane,4.0
KIR3DL1,Plasma membrane,4.0
KIR2DL5A,Plasma membrane,4.0
KIR2DS1,Plasma membrane,4.0
KIR2DS4,Plasma membrane,4.0
CD160,Plasma membrane,5.0
KLRB1,Plasma membrane,3.0
SELPLG,Plasma membrane,4.0
CD164,Plasma membrane,4.0
SIGLEC1,Plasma membrane,4.0
FCGR3A,Plasma membrane,4.0
FCGR3B,Plasma membrane,4.0
SIGLEC5,Plasma membrane,4.0
SIRPA,Plasma membrane,4.0
SIRPB1,Plasma membrane,4.0
SIRPB1,Plasma membrane,5.0
SIRPG,Plasma membrane,5.0
ITGB2,Plasma membrane,4.0
CD180,Plasma membrane,5.0
CXCR1,Plasma membrane,4.0
CXCR3,Plasma membrane,4.0
CXCR5,Plasma membrane,4.0
CD19,Plasma membrane,4.0
CCR4,Plasma membrane,4.0
CCR7,Plasma membrane,4.0
CD1B,Plasma membrane,4.0
CD1C,Plasma membrane,4.0
CD1D,Plasma membrane,4.0
CD2,Plasma membrane,4.0
MS4A1,Plasma membrane,5.0
CD200,Plasma membrane,4.0
ENPP3,Plasma membrane,3.0
MSR1,Plasma membrane,3.0
LY75,Plasma membrane,4.0
MRC1,Plasma membrane,4.0
LAMP3,Plasma membrane,4.0
CR2,Plasma membrane,4.0
IL13RA1,Plasma membrane,4.0
IL13RA2,Plasma membrane,4.0
IL17RA,Plasma membrane,4.0
IL18R1,Plasma membrane,4.0
CD22,Plasma membrane,4.0
IGF2R,Plasma membrane,4.0
GGT1,Plasma membrane,4.0
CD226,Plasma membrane,4.0
LY9,Plasma membrane,4.0
FCER2,Plasma membrane,3.0
PLXNC1,Plasma membrane,4.0
CD244,Plasma membrane,4.0
ENPEP,Plasma membrane,4.0
IL2RA,Plasma membrane,4.0
DPP4,Plasma membrane,5.0
TNFRSF13B,Plasma membrane,4.0
TNFRSF17,Plasma membrane,4.0
CD27,Plasma membrane,4.0
BTLA,Plasma membrane,4.0
PDCD1LG2,Plasma membrane,4.0
CD274,Plasma membrane,4.0
ICOSLG,Plasma membrane,4.0
PDCD1,Plasma membrane,4.0
CD28,Plasma membrane,4.0
MRC2,Plasma membrane,4.0
TLR1,Plasma membrane,4.0
TLR2,Plasma membrane,4.0
TLR3,Plasma membrane,4.0
TLR4,Plasma membrane,4.0
TLR9,Plasma membrane,4.0
GPR44,Plasma membrane,3.0
LEPR,Plasma membrane,4.0
TNFRSF8,Plasma membrane,4.0
CD302,Plasma membrane,4.0
NRP1,Plasma membrane,4.0
FCRL5,Plasma membrane,4.0
PECAM1,Plasma membrane,4.0
EMR2,Plasma membrane,4.0
CDCP1,Plasma membrane,4.0
SLAMF7,Plasma membrane,4.0
FCGR2A,Plasma membrane,4.0
JAM2,Plasma membrane,4.0
SIGLEC6,Plasma membrane,4.0
SIGLEC7,Plasma membrane,4.0
FGFR1,Plasma membrane,4.0
FGFR2,Plasma membrane,4.0
FGFR3,Plasma membrane,4.0
FGFR4,Plasma membrane,4.0
NCR3,Plasma membrane,5.0
CR1,Plasma membrane,4.0
CD36,Plasma membrane,3.0
CD37,Plasma membrane,4.0
ENTPD1,Plasma membrane,3.0
CD3D,Plasma membrane,4.0
CD3G,Plasma membrane,4.0
CD40,Plasma membrane,4.0
GP5,Plasma membrane,4.0
PTPRC,Plasma membrane,4.0
ITGA4,Plasma membrane,4.0
CD5,Plasma membrane,4.0
ICAM3,Plasma membrane,4.0
CD53,Plasma membrane,3.0
CD6,Plasma membrane,4.0
ITGB3,Plasma membrane,4.0
SELL,Plasma membrane,4.0
SELP,Plasma membrane,4.0
CD63,Plasma membrane,4.0
FCGR1A,Plasma membrane,4.0
CEACAM1,Plasma membrane,4.0
CEACAM8,Plasma membrane,4.0
CEACAM6,Plasma membrane,4.0
CD68,Plasma membrane,4.0
CD69,Plasma membrane,3.0
CD7,Plasma membrane,4.0
TFRC,Plasma membrane,3.0
CD72,Plasma membrane,2.0
CD74,Plasma membrane,5.0
CD79A,Plasma membrane,4.0
CD80,Plasma membrane,4.0
CD82,Plasma membrane,3.0
CD83,Plasma membrane,4.0
CD84,Plasma membrane,4.0
LILRA5,Plasma membrane,4.0
LILRA1,Plasma membrane,5.0
LILRB1,Plasma membrane,4.0
CD86,Plasma membrane,4.0
LRP1,Plasma membrane,4.0
SLC44A1,Plasma membrane,4.0
CD96,Plasma membrane,4.0
IL10RA,Plasma membrane,4.0
GFRA2,Plasma membrane,4.0
VNN1,Plasma membrane,4.0
IGHM,Plasma membrane,3.0
KRT1,Plasma membrane,3.0
PRF1,Plasma membrane,3.0
VDAC1,Plasma membrane,3.0
ACHE,Plasma membrane,5.0
FAP,Plasma membrane,5.0
HYAL2,Plasma membrane,4.0
OPCML,Plasma membrane,4.0
NTM,Plasma membrane,4.0
HHIP,Plasma membrane,3.0
RAB5C,Plasma membrane,3.0
PLA2G3,Plasma membrane,3.0
GPC5,Plasma membrane,4.0
CAPNS1,Plasma membrane,3.0
OSCAR,Plasma membrane,3.0
FKRP,Plasma membrane,6.0
DYNC2H1,Plasma membrane,3.0
BCHE,Plasma membrane,3.0
PRG2,Plasma membrane,3.0
IGLON5,Plasma membrane,3.0
COL6A6,Plasma membrane,3.0
LAMA5,Plasma membrane,3.0
CALU,Plasma membrane,3.0
CRTAP,Plasma membrane,3.0
SLIT2,Plasma membrane,3.0
PRSS23,Plasma membrane,3.0
CP,Plasma membrane,3.0
HP,Plasma membrane,3.0
C3,Plasma membrane,3.0
KNG1,Plasma membrane,3.0
TGFB1,Plasma membrane,3.0
IGHG1,Plasma membrane,3.0
IGHG2,Plasma membrane,3.0
COL1A1,Plasma membrane,3.0
COL3A1,Plasma membrane,3.0
APOH,Plasma membrane,3.0
FN1,Plasma membrane,3.0
AHSG,Plasma membrane,3.0
HPX,Plasma membrane,3.0
VTN,Plasma membrane,3.0
APOB,Plasma membrane,3.0
VWF,Plasma membrane,3.0
APOD,Plasma membrane,3.0
SERPING1,Plasma membrane,3.0
DCN,Plasma membrane,3.0
LAMB1,Plasma membrane,3.0
COL1A2,Plasma membrane,3.0
CFH,Plasma membrane,3.0
CHGA,Plasma membrane,3.0
CLU,Plasma membrane,3.0
COL6A1,Plasma membrane,3.0
COL6A3,Plasma membrane,3.0
IFI30,Plasma membrane,3.0
IGFBP3,Plasma membrane,3.0
C4BPB,Plasma membrane,3.0
COL5A1,Plasma membrane,3.0
BGN,Plasma membrane,3.0
LAMA2,Plasma membrane,3.0
TNC,Plasma membrane,3.0
LAMA1,Plasma membrane,3.0
COL5A3,Plasma membrane,3.0
PON1,Plasma membrane,3.0
CALR,Plasma membrane,3.0
LOX,Plasma membrane,3.0
GRN,Plasma membrane,3.0
FBN1,Plasma membrane,3.0
FBN2,Plasma membrane,3.0
BTD,Plasma membrane,3.0
NPTX2,Plasma membrane,3.0
LUM,Plasma membrane,3.0
PRELP,Plasma membrane,3.0
MFAP4,Plasma membrane,3.0
LAMB2,Plasma membrane,3.0
INHBE,Plasma membrane,3.0
YBX1,Plasma membrane,3.0
LGALS3BP,Plasma membrane,3.0
MFGE8,Plasma membrane,3.0
ST3GAL1,Plasma membrane,3.0
ST3GAL4,Plasma membrane,3.0
FSTL1,Plasma membrane,3.0
MMRN1,Plasma membrane,3.0
MFAP5,Plasma membrane,3.0
LAMB3,Plasma membrane,3.0
LAMC2,Plasma membrane,3.0
LTBP1,Plasma membrane,3.0
ANGPT1,Plasma membrane,3.0
LAMA3,Plasma membrane,3.0
LEPRE1,Plasma membrane,3.0
OLFML2B,Plasma membrane,3.0
PLBD1,Plasma membrane,3.0
C6orf120,Plasma membrane,3.0
ABI3BP,Plasma membrane,3.0
SMPDL3B,Plasma membrane,3.0
PXDN,Plasma membrane,3.0
NELL1,Plasma membrane,3.0
HMCN1,Plasma membrane,3.0
SERPINI1,Plasma membrane,3.0
COL12A1,Plasma membrane,3.0
EMILIN2,Plasma membrane,3.0
WNT5B,Plasma membrane,3.0
MXRA5,Plasma membrane,3.0
OLFML3,Plasma membrane,3.0
MAN2B2,Plasma membrane,3.0
LIPG,Plasma membrane,3.0
EMILIN1,Plasma membrane,3.0
TLL2,Plasma membrane,3.0
TF,Plasma membrane,3.0
GDF15,Plasma membrane,3.0
C4BPA,Plasma membrane,3.0
MMP13,Plasma membrane,3.0
SERPINA3,Plasma membrane,3.0
ITIH2,Plasma membrane,3.0
COL14A1,Plasma membrane,3.0
VCAN,Plasma membrane,3.0
BDNF,Plasma membrane,3.0
SEMA3A,Plasma membrane,3.0
EMID2,Plasma membrane,3.0
PGCP,Plasma membrane,3.0
SERPINB2,Plasma membrane,3.0
TFPI2,Plasma membrane,3.0
PRSS35,Plasma membrane,3.0
CRLF1,Plasma membrane,3.0
F2,Plasma membrane,3.0
TNXB,Plasma membrane,3.0
THSD4,Plasma membrane,3.0
TNFRSF11B,Plasma membrane,3.0
COL7A1,Plasma membrane,3.0
ANGPTL1,Plasma membrane,3.0
NTN3,Plasma membrane,3.0
CREG1,Plasma membrane,3.0
NXPH4,Plasma membrane,3.0
CRELD2,Plasma membrane,3.0
TLL1,Plasma membrane,3.0
COL5A2,Plasma membrane,3.0
LOXL4,Plasma membrane,3.0
ANGPTL4,Plasma membrane,3.0
SERPINF1,Plasma membrane,3.0
OLFML2A,Plasma membrane,3.0
GREM1,Plasma membrane,3.0
PLTP,Plasma membrane,3.0
POSTN,Plasma membrane,3.0
CCDC80,Plasma membrane,3.0
F13A1,Plasma membrane,3.0
SERPINA1,Plasma membrane,3.0
C4A,Plasma membrane,3.0
OGN,Plasma membrane,3.0
ASPN,Plasma membrane,3.0
COL29A1,Plasma membrane,3.0
IGHG4,Plasma membrane,3.0
COL11A1,Plasma membrane,3.0
EPDR1,Plasma membrane,3.0
FGB,Plasma membrane,3.0
COL2A1,Plasma membrane,3.0
ANGPTL2,Plasma membrane,3.0
FGA,Plasma membrane,3.0
DKK3,Plasma membrane,3.0
CPZ,Plasma membrane,3.0
AMBP,Plasma membrane,3.0
C12orf49,Plasma membrane,3.0
CYTH1,Plasma membrane,3.0
CDSN,Plasma membrane,3.0
BCAN,Plasma membrane,5.0
ORM1,Plasma membrane,3.0
AEBP1,Plasma membrane,3.0
A2M,Plasma membrane,3.0
ADAMTS15,Plasma membrane,3.0
WNT11,Plasma membrane,3.0
IL17D,Plasma membrane,3.0
CCDC126,Plasma membrane,3.0
LTF,Plasma membrane,3.0
PLAT,Plasma membrane,3.0
F5,Plasma membrane,3.0
C1QTNF2,Plasma membrane,3.0
EFEMP1,Plasma membrane,3.0
VEGFC,Plasma membrane,3.0
BMP1,Plasma membrane,3.0
HNRNPK,Plasma membrane,3.0
OLFM1,Plasma membrane,3.0
